global_step,metric,value
50,episodic_return,-56.010324657203014
50,episodic_length,50.0
101,episodic_return,-64.40504564119925
101,episodic_length,50.0
152,episodic_return,-65.21714899503681
152,episodic_length,50.0
203,episodic_return,-49.579377583314525
203,episodic_length,50.0
254,episodic_return,-64.75334748069011
254,episodic_length,50.0
305,episodic_return,-62.25700511943318
305,episodic_length,50.0
356,episodic_return,-61.16453316686012
356,episodic_length,50.0
407,episodic_return,-68.88753847364751
407,episodic_length,50.0
458,episodic_return,-63.21589408063974
458,episodic_length,50.0
509,episodic_return,-57.390437831952276
509,episodic_length,50.0
560,episodic_return,-59.186803727582216
560,episodic_length,50.0
611,episodic_return,-52.2908360451435
611,episodic_length,50.0
662,episodic_return,-60.47742974902862
662,episodic_length,50.0
713,episodic_return,-64.3945232757471
713,episodic_length,50.0
764,episodic_return,-58.9034724485737
764,episodic_length,50.0
815,episodic_return,-58.060920585539655
815,episodic_length,50.0
866,episodic_return,-66.0992448526824
866,episodic_length,50.0
917,episodic_return,-48.42686909910952
917,episodic_length,50.0
968,episodic_return,-59.63932726753426
968,episodic_length,50.0
1019,episodic_return,-63.584105835086405
1019,episodic_length,50.0
1070,episodic_return,-65.69973550411201
1070,episodic_length,50.0
1121,episodic_return,-65.53818901143458
1121,episodic_length,50.0
1172,episodic_return,-64.12931900841164
1172,episodic_length,50.0
1223,episodic_return,-72.54411708991465
1223,episodic_length,50.0
1274,episodic_return,-61.60717274407091
1274,episodic_length,50.0
1325,episodic_return,-60.09156478050595
1325,episodic_length,50.0
1376,episodic_return,-65.67715116349574
1376,episodic_length,50.0
1427,episodic_return,-57.187424547077974
1427,episodic_length,50.0
1478,episodic_return,-58.80861111369545
1478,episodic_length,50.0
1529,episodic_return,-60.54730736842513
1529,episodic_length,50.0
1580,episodic_return,-63.36188089651921
1580,episodic_length,50.0
1631,episodic_return,-55.915350610729625
1631,episodic_length,50.0
1682,episodic_return,-66.23728888604718
1682,episodic_length,50.0
1733,episodic_return,-61.701102653142286
1733,episodic_length,50.0
1784,episodic_return,-61.960995364398954
1784,episodic_length,50.0
1835,episodic_return,-60.2743304268671
1835,episodic_length,50.0
1886,episodic_return,-60.08691861137305
1886,episodic_length,50.0
1937,episodic_return,-60.75538139276024
1937,episodic_length,50.0
1988,episodic_return,-58.307195678593764
1988,episodic_length,50.0
2039,episodic_return,-62.16157261280686
2039,episodic_length,50.0
2048,value_loss,0.14374732971191406
2048,policy_loss,-0.04323058947920799
2048,approx_kl,0.010951549746096134
2048,clipfrac,0.097216796875
2048,explained_variance,-0.1664196252822876
2048,sps,439.0
2090,episodic_return,-63.26101190288163
2090,episodic_length,50.0
2141,episodic_return,-60.26172523125485
2141,episodic_length,50.0
2192,episodic_return,-64.15742693487122
2192,episodic_length,50.0
2243,episodic_return,-63.87434243043843
2243,episodic_length,50.0
2294,episodic_return,-73.11607220413
2294,episodic_length,50.0
2345,episodic_return,-59.15426653848138
2345,episodic_length,50.0
2396,episodic_return,-54.886764863395015
2396,episodic_length,50.0
2447,episodic_return,-53.54609053092838
2447,episodic_length,50.0
2498,episodic_return,-62.54604551232281
2498,episodic_length,50.0
2549,episodic_return,-61.761951756103976
2549,episodic_length,50.0
2600,episodic_return,-58.32613227454002
2600,episodic_length,50.0
2651,episodic_return,-63.13698376504891
2651,episodic_length,50.0
2702,episodic_return,-62.35161903258625
2702,episodic_length,50.0
2753,episodic_return,-52.14842104879863
2753,episodic_length,50.0
2804,episodic_return,-61.34110139117702
2804,episodic_length,50.0
2855,episodic_return,-51.565405189528086
2855,episodic_length,50.0
2906,episodic_return,-62.36463357527155
2906,episodic_length,50.0
2957,episodic_return,-59.48308638824343
2957,episodic_length,50.0
3008,episodic_return,-57.663314495047274
3008,episodic_length,50.0
3059,episodic_return,-59.12999723427216
3059,episodic_length,50.0
3110,episodic_return,-60.38117522340375
3110,episodic_length,50.0
3161,episodic_return,-62.94823537889776
3161,episodic_length,50.0
3212,episodic_return,-61.77812006356897
3212,episodic_length,50.0
3263,episodic_return,-68.39288156602275
3263,episodic_length,50.0
3314,episodic_return,-58.04466255795607
3314,episodic_length,50.0
3365,episodic_return,-61.63815430665093
3365,episodic_length,50.0
3416,episodic_return,-69.21712003087453
3416,episodic_length,50.0
3467,episodic_return,-51.94625337521719
3467,episodic_length,50.0
3518,episodic_return,-58.836150642877655
3518,episodic_length,50.0
3569,episodic_return,-64.56560908941783
3569,episodic_length,50.0
3620,episodic_return,-57.970972458615165
3620,episodic_length,50.0
3671,episodic_return,-65.96335642850555
3671,episodic_length,50.0
3722,episodic_return,-55.43213432310511
3722,episodic_length,50.0
3773,episodic_return,-59.352295202284736
